sale_date,year,month,quarter,day_of_week,is_weekend,total_units_sold,total_revenue,total_gross_profit,total_marketing_spend,revenue_lag_1day,revenue_lag_7day,revenue_lag_30day,revenue_lag_365day,ma_7day,ma_30day,has_campaign,is_holiday_season,is_december,days_until_black_friday,days_since_black_friday,days_until_christmas,days_since_christmas,days_until_ramadan,days_until_eid,days_until_cyber_monday,is_bf_week,is_xmas_2week,is_ramadan_month,dow_sin,dow_cos,month_sin,month_cos,rolling_std_7day,rolling_std_30day,days_since_last_campaign
2025-05-28,2025,5,2,2,0,10127,702194.32,356053.27,0.0,670524.32,687167.07,719400.3,692519.45,833425.0,829768.0,0,0,0,184,180,211,154,265,296,187,0,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,186888.44909013982,171499.91702213185,52
2025-05-29,2025,5,2,3,0,9935,701929.37,355754.94,0.0,702194.32,686932.62,743808.56,683429.26,835567.0,828372.0,0,0,0,183,181,210,155,264,295,186,0,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,185005.7248474044,172391.85753698176,53
2025-05-30,2025,5,2,4,0,13480,904089.77,456525.42,0.0,701929.37,926453.87,728552.95,690590.78,832373.0,834223.0,0,0,0,182,182,209,156,263,294,185,0,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,183360.4021887712,171865.22047636608,54
2025-05-31,2025,5,2,5,1,15321,1078889.42,548073.51,0.0,904089.77,1078095.59,678414.41,933191.09,832486.0,847572.0,0,0,0,181,183,208,157,262,293,184,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,183537.86503237122,174872.50217830847,55
2025-06-01,2025,6,2,6,1,15086,1069238.66,540258.02,0.0,1078889.42,1072677.99,903028.59,1064610.08,831995.0,853112.0,0,0,0,180,184,207,158,261,292,183,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,182790.7851735569,179267.7786242682,56
2025-06-02,2025,6,2,0,0,10184,701475.31,356090.27,0.0,1069238.66,697096.16,1092674.77,1062418.52,832620.0,840072.0,0,0,0,179,185,206,159,260,291,182,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,182258.87425770532,175427.91165269352,57
2025-06-03,2025,6,2,1,0,10023,696560.53,352556.81,0.0,701475.31,670524.32,1081669.23,692791.01,836340.0,827235.0,0,0,0,178,186,205,160,259,290,181,0,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,178629.08687564,171178.13309225818,58
2025-06-04,2025,6,2,2,0,9795,677330.14,342472.1,0.0,696560.53,702194.32,701732.14,692264.73,832788.0,826422.0,0,0,0,177,187,204,161,258,289,180,0,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,181957.33903096052,171851.71214980088,59
2025-06-05,2025,6,2,3,0,10113,701759.38,354510.32,0.0,677330.14,701929.37,703416.58,706053.15,832763.0,826367.0,0,0,0,176,188,203,162,257,288,179,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,181977.72451269836,171892.87585116047,60
2025-06-06,2025,6,2,4,0,13424,939210.12,475922.71,0.0,701759.38,904089.77,701042.53,690597.16,837781.0,834306.0,0,0,0,175,189,202,163,256,287,178,0,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,184735.21898717005,171404.37099726428,61
2025-06-07,2025,6,2,5,1,15454,1078020.45,545183.83,0.0,939210.12,1078889.42,692084.04,928972.01,837656.0,847170.0,0,0,0,174,190,201,164,255,286,177,0,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,184546.39038286297,174811.15243772484,62
2025-06-08,2025,6,2,6,1,15255,1072168.99,542900.26,0.0,1078020.45,1069238.66,942674.69,1106280.45,838075.0,851487.0,0,0,0,173,191,200,165,254,285,176,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,185161.55397702762,178803.8410256221,63
2025-06-09,2025,6,2,0,0,9815,684903.56,346283.52,0.0,1072168.99,701475.31,1092311.77,1078752.27,835708.0,837907.0,0,0,0,172,192,199,166,253,284,175,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,187292.81394354158,175319.82322589247,64
2025-06-10,2025,6,2,1,0,10082,696714.71,352949.33,0.0,684903.56,696560.53,1085026.66,691476.7,835730.0,824963.0,0,0,0,171,193,198,167,252,283,174,0,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,187273.7309909858,170720.0490863672,65
2025-06-11,2025,6,2,2,0,9683,682364.6,345947.65,0.0,696714.71,677330.14,700068.77,701129.37,836449.0,824373.0,0,0,0,170,194,197,168,251,282,173,0,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,186572.37879255062,171196.5999046738,66
2025-06-12,2025,6,2,3,0,9727,687684.89,348008.49,0.0,682364.6,701759.38,682612.84,697803.35,834438.0,824542.0,0,0,0,169,195,196,169,250,281,172,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,188333.33848976705,171054.2202172958,67
2025-06-13,2025,6,2,4,0,13275,925158.15,468624.77,0.0,687684.89,939210.12,688712.17,699272.36,832431.0,832423.0,0,0,0,168,196,195,170,249,280,171,0,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,187101.3200740422,170024.06436132532,68
2025-06-14,2025,6,2,5,1,15541,1065653.58,540356.55,0.0,925158.15,1078020.45,705765.99,923366.86,830664.0,844419.0,0,0,0,167,197,194,171,248,279,170,0,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,184435.24761865387,173441.2673613531,69
2025-06-15,2025,6,2,6,1,18465,1319266.3,666287.77,667.5,1065653.58,1072168.99,923600.05,1334898.41,865964.0,857608.0,1,0,0,166,198,193,172,247,278,169,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,250260.94274465163,193548.1640730815,0
2025-06-16,2025,6,2,0,0,12008,859436.99,434127.03,667.5,1319266.3,684903.56,1058332.8,1353778.9,890897.0,850979.0,1,0,0,165,199,192,173,246,277,168,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,237589.0581495595,189805.73156273537,0
2025-06-17,2025,6,2,1,0,11963,865149.24,436999.89,667.5,859436.99,696714.71,1073460.12,859114.06,914959.0,844035.0,1,0,0,164,200,191,174,245,276,167,0,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,222708.57404115552,185138.95521847202,0
2025-06-18,2025,6,2,2,0,11892,854557.57,430683.4,667.5,865149.24,682364.6,700345.35,859181.34,939558.0,849175.0,1,0,0,163,201,190,175,244,275,166,0,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,201207.61272617592,183141.9181936479,0
2025-06-19,2025,6,2,3,0,11952,885179.28,446627.39,667.5,854557.57,687684.89,692552.81,855274.11,967772.0,855596.0,1,0,0,162,202,189,176,243,274,165,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,171683.79687930582,180823.47902695605,0
2025-06-20,2025,6,2,4,0,15848,1142812.74,575870.48,667.5,885179.28,925158.15,687167.07,874542.8,998865.0,870784.0,1,0,0,161,203,188,177,242,273,164,0,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,182074.98960648847,185269.73956601636,0
2025-06-21,2025,6,2,5,1,18865,1361679.85,686754.27,667.5,1142812.74,1065653.58,686932.62,1173691.5,1041155.0,893276.0,1,0,0,160,204,187,178,241,272,163,0,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,228605.50430070676,202350.18348634354,0
2025-06-22,2025,6,2,6,1,18374,1309401.73,660469.54,667.5,1361679.85,1319266.3,926453.87,1344440.11,1039745.0,906041.0,1,0,0,159,205,186,179,240,271,162,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,226627.21321440866,216125.27991206644,0
2025-06-23,2025,6,2,0,0,11996,854344.66,431197.8,667.5,1309401.73,859436.99,1078095.59,1316350.78,1039018.0,898582.0,1,0,0,158,206,185,180,239,270,161,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,227309.6160025678,213831.6112999008,0
2025-06-24,2025,6,2,1,0,12009,870761.44,439135.19,667.5,854344.66,865149.24,1072677.99,859854.44,1039820.0,891852.0,1,0,0,157,207,184,181,238,269,160,0,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,226602.95503827976,211325.9056714295,0
2025-06-25,2025,6,2,2,0,11538,852123.42,430220.31,667.5,870761.44,854557.57,697096.16,871642.42,1039472.0,897019.0,1,0,0,156,208,183,182,237,268,159,0,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,226936.25581763018,208272.69596084068,0
2025-06-26,2025,6,2,3,0,11664,853666.72,430419.23,667.5,852123.42,885179.28,670524.32,858794.71,1034970.0,903124.0,1,0,0,155,209,182,183,236,267,158,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,230787.0132367125,204046.08489361967,0
2025-06-27,2025,6,2,4,0,15936,1141944.73,575141.27,667.5,853666.72,1142812.74,702194.32,872921.74,1034846.0,917783.0,1,0,0,154,210,181,184,235,266,157,0,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,230719.63565642535,204907.5280122253,0
2025-06-28,2025,6,2,5,1,18392,1339179.49,674872.37,667.5,1141944.73,1361679.85,701929.37,1151593.18,1031632.0,939024.0,1,0,0,153,211,180,185,234,265,156,0,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,225505.16959604816,214562.2884471719,0
2025-06-29,2025,6,2,6,1,18392,1324383.81,668721.6,667.5,1339179.49,1309401.73,904089.77,1359318.57,1033772.0,953034.0,1,0,0,152,212,179,186,233,264,155,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,228630.3530760645,225638.22584689106,0
2025-06-30,2025,6,2,0,0,11850,868945.97,438583.52,667.5,1324383.81,854344.66,1078889.42,1344080.75,1035858.0,946036.0,1,0,0,151,213,178,187,232,263,154,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,226779.63675942706,224854.56357190304,0
2025-07-01,2025,7,3,1,0,11251,811459.24,408907.2,667.5,868945.97,870761.44,1069238.66,809479.36,1027386.0,937443.0,1,0,0,150,214,177,188,231,262,153,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,234936.002332764,224909.5310751872,0
2025-07-02,2025,7,3,2,0,11431,803297.47,405734.47,667.5,811459.24,852123.42,701475.31,809917.61,1020411.0,940837.0,1,0,0,149,215,176,189,230,261,152,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,241635.9865947306,221974.93234645258,0
2025-07-03,2025,7,3,3,0,11393,818976.79,413931.33,667.5,803297.47,853666.72,696560.53,820609.03,1015455.0,944918.0,1,0,0,148,216,175,190,229,260,151,0,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,245943.04129831636,218426.39096586034,0
2025-07-04,2025,7,3,4,0,15028,1084648.7,546728.67,667.5,818976.79,1141944.73,677330.14,831545.83,1007270.0,958495.0,1,0,0,147,217,174,191,228,259,150,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,241952.83913471413,213830.72531552345,0
2025-07-05,2025,7,3,5,1,17723,1257475.26,634483.71,667.5,1084648.7,1339179.49,701759.38,1094209.22,995598.0,977019.0,1,0,0,146,218,173,192,227,258,149,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,224622.72096055845,214890.96167847523,0
2025-07-06,2025,7,3,6,1,17742,1249157.23,629302.54,667.5,1257475.26,1324383.81,939210.12,1242163.65,984852.0,987351.0,1,0,0,145,219,172,193,226,257,148,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,207411.0120407191,220390.9607694523,0
2025-07-07,2025,7,3,0,0,11354,798646.5,403038.84,667.5,1249157.23,868945.97,1078020.45,1228692.36,974809.0,978038.0,1,0,0,144,220,171,194,225,256,147,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,215502.58259739657,222321.57816450417,0
2025-07-08,2025,7,3,1,0,11322,821194.31,414699.81,667.5,798646.5,811459.24,1072168.99,813202.32,976199.0,969672.0,1,0,0,143,221,170,195,224,255,146,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,214300.79085434048,223376.85722424855,0
2025-07-09,2025,7,3,2,0,11638,810662.25,408663.82,667.5,821194.31,803297.47,684903.56,805364.81,977252.0,973864.0,1,0,0,142,222,169,196,223,254,145,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,213326.31298085055,218985.37002997284,0
2025-07-10,2025,7,3,3,0,11262,806574.45,407374.58,667.5,810662.25,818976.79,696714.71,801864.32,975480.0,977526.0,1,0,0,141,223,168,197,222,253,144,0,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,214905.5972356589,215074.55641490273,0
2025-07-11,2025,7,3,4,0,15221,1068801.27,539753.14,667.5,806574.45,1084648.7,682364.6,810226.82,973216.0,990407.0,1,0,0,140,224,167,198,221,252,143,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,213643.6540662744,208251.1610501183,0
2025-07-12,2025,7,3,5,1,17773,1260675.07,635542.62,667.5,1068801.27,1257475.26,687684.89,1104375.82,973673.0,1009507.0,1,0,0,139,225,166,199,220,251,142,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,214355.4655046193,205790.9492703024,0
2025-07-13,2025,7,3,6,1,17565,1259735.12,636093.07,667.5,1260675.07,1249157.23,925158.15,1282391.37,975184.0,1020660.0,1,0,0,138,226,165,200,219,250,141,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,216646.2494067,210083.35186998616,0
2025-07-14,2025,7,3,0,0,11024,802581.56,405165.1,667.5,1259735.12,798646.5,1065653.58,1275064.14,975746.0,1011891.0,1,0,0,137,227,164,201,218,249,140,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,216116.2821605804,213601.47875499495,0
2025-07-15,2025,7,3,1,0,11609,812308.86,409554.89,667.5,802581.56,821194.31,1319266.3,801509.99,974477.0,994992.0,1,0,0,136,228,163,202,217,248,139,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,217198.7126828781,208436.5766206347,0
2025-07-16,2025,7,3,2,0,9418,669976.38,339706.57,0.0,812308.86,810662.25,859436.99,652086.07,954379.0,988677.0,0,0,0,135,229,162,203,216,247,138,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,240176.85189757956,215437.95740235026,1
2025-07-17,2025,7,3,3,0,9525,658127.45,333512.88,0.0,669976.38,806574.45,865149.24,660998.57,933172.0,981776.0,0,0,0,134,230,161,204,215,246,137,0,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,261049.23915672337,222723.50767828498,2
2025-07-18,2025,7,3,4,0,12628,890377.43,451335.2,0.0,658127.45,1068801.27,854557.57,668607.57,907683.0,982970.0,0,0,0,133,231,160,205,214,245,136,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,254220.5500579978,222113.16375214176,3
2025-07-19,2025,7,3,5,1,14921,1018859.28,517071.53,0.0,890377.43,1260675.07,885179.28,866640.67,873138.0,987426.0,0,0,0,132,232,159,206,213,244,135,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,211018.08711372176,221423.51466692984,4
2025-07-20,2025,7,3,6,1,14754,1016760.24,515405.7,0.0,1018859.28,1259735.12,1142812.74,1060637.81,838427.0,983224.0,0,0,0,131,233,158,207,212,243,134,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,147143.91551914817,219561.3670607543,5
2025-07-21,2025,7,3,0,0,9445,645502.37,327024.54,0.0,1016760.24,802581.56,1361679.85,1034343.06,815987.0,959352.0,0,0,0,130,234,157,208,211,242,133,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,164478.09804848238,215897.40579769493,6
2025-07-22,2025,7,3,1,0,9607,657947.46,333526.98,0.0,645502.37,812308.86,1309401.73,661471.2,793936.0,937636.0,0,0,0,129,235,156,209,210,241,132,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,175060.67919803638,212205.3329866127,7
2025-07-23,2025,7,3,2,0,9532,651478.72,330500.11,0.0,657947.46,669976.38,854344.66,658210.93,791293.0,930874.0,0,0,0,128,236,155,210,209,240,131,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,177368.09643908794,218101.44119860232,8
2025-07-24,2025,7,3,3,0,9737,664775.29,337334.98,0.0,651478.72,658127.45,870761.44,659315.52,792243.0,924008.0,0,0,0,127,237,154,211,208,239,130,0,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,176552.16412481427,223240.99432347878,9
2025-07-25,2025,7,3,4,0,12774,879302.67,446173.64,0.0,664775.29,890377.43,852123.42,655999.15,790661.0,924914.0,0,0,0,126,238,153,212,207,238,129,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,175573.1080370833,222994.2205584157,10
2025-07-26,2025,7,3,5,1,14743,1036245.4,524910.05,0.0,879302.67,1018859.28,853666.72,867690.89,793145.0,931000.0,0,0,0,125,239,152,213,206,237,128,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,179420.159815345,223473.63989714245,11
2025-07-27,2025,7,3,6,1,15404,1047044.79,530534.35,0.0,1036245.4,1016760.24,1141944.73,1033937.61,797471.0,927837.0,0,0,0,124,240,151,214,205,236,127,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,185956.9363031478,221043.14473740352,12
2025-07-28,2025,7,3,0,0,9536,651342.65,330156.82,0.0,1047044.79,645502.37,1339179.49,1024090.44,798305.0,904909.0,0,0,0,123,241,150,215,204,235,126,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,185172.91510458375,212409.61514831305,13
2025-07-29,2025,7,3,1,0,9608,652809.92,330888.37,0.0,651342.65,657947.46,1324383.81,669424.3,797571.0,882523.0,0,0,0,122,242,149,216,203,234,125,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,185830.95476308596,201800.3740578614,14
2025-07-30,2025,7,3,2,0,9702,664457.06,336138.44,0.0,652809.92,651478.72,868945.97,654249.97,799425.0,875707.0,0,0,0,121,243,148,217,202,233,124,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,184187.92835724071,205690.83770777372,15
2025-07-31,2025,7,3,3,0,9613,655256.38,332502.79,0.0,664457.06,664775.29,811459.24,662269.63,798066.0,870500.0,0,0,0,120,244,147,218,201,232,123,0,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,185379.01159074844,209318.28586491203,16
2025-08-01,2025,8,3,4,0,12663,875422.23,442701.24,0.0,655256.38,879302.67,803297.47,660965.07,797511.0,872904.0,0,0,0,119,245,146,219,200,231,122,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,185101.1898083084,208933.65190877294,17
2025-08-02,2025,8,3,5,1,14826,1029056.72,521149.73,0.0,875422.23,1036245.4,818976.79,886921.82,796484.0,879907.0,0,0,0,118,246,145,220,199,230,121,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,183569.52815805306,210577.95849991307,18
2025-08-03,2025,8,3,6,1,15074,1040746.87,527388.86,0.0,1029056.72,1047044.79,1084648.7,1001981.12,795585.0,878443.0,0,0,0,117,247,144,221,198,229,120,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,182146.7389572558,209254.4446459315,19
2025-08-04,2025,8,3,0,0,9513,652603.14,330260.65,0.0,1040746.87,651342.65,1257475.26,1023074.17,795765.0,858281.0,0,0,0,116,248,143,222,197,228,119,0,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,181980.92299163426,200428.69735206926,20
2025-08-05,2025,8,3,1,0,9621,657063.62,333120.69,0.0,652603.14,652809.92,1249157.23,650737.06,796372.0,838545.0,0,0,0,115,249,142,223,196,227,118,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,181430.27784734272,189463.5403894579,21
2025-08-06,2025,8,3,2,0,9556,655887.66,331831.34,0.0,657063.62,664457.06,798646.5,673642.9,795148.0,833786.0,0,0,0,114,250,141,224,195,226,117,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,182494.51452710564,192272.15803698456,22
2025-08-07,2025,8,3,3,0,9529,662304.03,335184.32,0.0,655887.66,655256.38,821194.31,661125.41,796155.0,828490.0,0,0,0,113,251,140,225,194,225,116,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,181611.41903399097,194802.71559879108,23
2025-08-08,2025,8,3,4,0,12931,889677.42,451397.06,0.0,662304.03,875422.23,810662.25,668492.72,798191.0,831123.0,0,0,0,112,252,139,226,193,224,115,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,182724.9149870347,195087.32550000297,24
2025-08-09,2025,8,3,5,1,14865,1018147.51,515303.06,0.0,889677.42,1029056.72,806574.45,871670.18,796633.0,838176.0,0,0,0,111,253,138,227,192,223,114,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,180460.17985424565,197972.14545575037,25
2025-08-10,2025,8,3,6,1,14959,1036053.92,525090.63,0.0,1018147.51,1040746.87,1068801.27,1030453.08,795962.0,837084.0,0,0,0,110,254,137,228,191,222,113,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,179407.77910742626,196743.14068776713,26
2025-08-11,2025,8,3,0,0,9408,656107.09,332224.49,0.0,1036053.92,652603.14,1260675.07,1040665.28,796463.0,816932.0,0,0,0,109,255,136,229,190,221,112,0,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,178945.4214186594,182290.80238993166,27
2025-08-12,2025,8,3,1,0,9535,655674.66,331406.08,0.0,656107.09,657063.62,1259735.12,652695.22,796265.0,796797.0,0,0,0,108,256,135,230,189,220,111,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,179126.43445044648,164152.41976028527,28
2025-08-13,2025,8,3,2,0,9565,670401.37,339792.56,0.0,655674.66,655887.66,802581.56,668711.78,798338.0,792391.0,0,0,0,107,257,134,231,188,219,110,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,177305.50451265895,165757.86235112176,29
2025-08-14,2025,8,3,3,0,9636,653698.3,331172.76,0.0,670401.37,662304.03,812308.86,653075.7,797109.0,787104.0,0,0,0,106,258,133,232,187,218,109,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,178432.18768234964,167619.70969309055,30
2025-08-15,2025,8,3,4,0,14960,1247094.38,631646.62,817.5,653698.3,889677.42,669976.38,936195.06,848168.0,806341.0,1,0,0,105,259,132,233,186,217,108,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,247216.8169400474,185840.60682913338,0
2025-08-16,2025,8,3,5,1,17685,1460335.93,742486.89,817.5,1247094.38,1018147.51,658127.45,1257437.46,911338.0,833081.0,1,0,0,104,260,131,234,185,216,107,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,337791.9404228138,218605.00089865664,0
2025-08-17,2025,8,3,6,1,18189,1448491.52,733296.73,817.5,1460335.93,1036053.92,890377.43,1481652.59,970258.0,851685.0,1,0,0,103,261,130,235,184,215,106,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,394398.18557170994,245716.4233888247,0
2025-08-18,2025,8,3,0,0,11694,907532.8,458284.05,817.5,1448491.52,656107.09,1018859.28,1450184.49,1006176.0,847974.0,1,0,0,102,262,129,236,183,214,105,0,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,371822.7015814469,243938.860905956,0
2025-08-19,2025,8,3,1,0,11464,928185.3,470606.94,817.5,907532.8,655674.66,1016760.24,921160.67,1045106.0,845022.0,1,0,0,101,263,128,237,182,213,104,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,342085.6279201518,242356.42183693784,0
2025-08-20,2025,8,3,2,0,11608,947882.94,480581.95,817.5,928185.3,670401.37,645502.37,921535.98,1084746.0,855101.0,1,0,0,100,264,127,238,181,212,103,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,305555.50047757267,240049.36053579408,0
2025-08-21,2025,8,3,3,0,11446,939974.72,477154.82,817.5,947882.94,653698.3,657947.46,928001.98,1125643.0,864502.0,1,0,0,99,265,126,239,180,211,102,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,252861.59380285707,237571.76259694036,0
2025-08-22,2025,8,3,4,0,15371,1252329.06,635557.31,817.5,939974.72,1247094.38,651478.72,942940.46,1126390.0,884530.0,1,0,0,98,266,125,240,179,210,101,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,253288.01931269557,244227.63561506724,0
2025-08-23,2025,8,3,5,1,18235,1421338.21,722256.64,817.5,1252329.06,1460335.93,664775.29,1255672.45,1120819.0,909749.0,1,0,0,97,267,124,241,178,209,100,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,245012.33022245456,259346.53106782216,0
2025-08-24,2025,8,3,6,1,17948,1443344.85,732725.76,817.5,1421338.21,1448491.52,879302.67,1422479.72,1120084.0,928550.0,1,0,0,96,268,123,242,177,208,99,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,243870.22285436845,276913.46234959573,0
2025-08-25,2025,8,3,0,0,11603,930416.58,471236.76,817.5,1443344.85,907532.8,1036245.4,1486638.39,1123353.0,925023.0,1,0,0,95,269,122,243,176,207,98,0,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,240678.5623731759,276167.2929591927,0
2025-08-26,2025,8,3,1,0,11313,924628.97,469289.35,817.5,930416.58,928185.3,1047044.79,925493.37,1122845.0,920942.0,1,0,0,94,270,121,244,175,206,97,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,241162.47123035468,275204.88204427616,0
2025-08-27,2025,8,3,2,0,11548,942124.13,477973.29,817.5,924628.97,947882.94,651342.65,942283.78,1122022.0,930635.0,1,0,0,93,271,120,245,174,205,96,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,241867.59409427975,270461.95373375854,0
2025-08-28,2025,8,3,3,0,11513,950609.34,481845.83,817.5,942124.13,939974.72,652809.92,942879.92,1123542.0,940562.0,1,0,0,92,272,119,246,173,204,95,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,240563.40889141458,265329.75496815785,0
