sale_date,year,month,quarter,day_of_week,is_weekend,total_units_sold,total_revenue,total_gross_profit,total_marketing_spend,revenue_lag_1day,revenue_lag_7day,revenue_lag_30day,revenue_lag_365day,ma_7day,ma_30day,has_campaign,is_holiday_season,is_december
2024-08-08,2024,8,3,3,0,9747,668492.72,338792.86,0.0,661125.41,660965.07,805364.81,658518.25,795139.0,826412.0,0,0,0
2024-08-09,2024,8,3,4,0,12928,871670.18,440742.49,0.0,668492.72,886921.82,801864.32,665642.34,792961.0,828738.0,0,0,0
2024-08-10,2024,8,3,5,1,14767,1030453.08,521958.62,0.0,871670.18,1001981.12,810226.82,902134.91,797028.0,836079.0,0,0,0
2024-08-11,2024,8,3,6,1,15184,1040665.28,526948.96,0.0,1030453.08,1023074.17,1104375.82,994666.02,799541.0,833956.0,0,0,0
2024-08-12,2024,8,3,0,0,9699,652695.22,330324.06,0.0,1040665.28,650737.06,1282391.37,1035077.82,799821.0,812966.0,0,0,0
2024-08-13,2024,8,3,1,0,9804,668711.78,338656.4,0.0,652695.22,673642.9,1275064.14,652145.19,799116.0,792754.0,0,0,0
2024-08-14,2024,8,3,2,0,9793,653075.7,331044.43,0.0,668711.78,661125.41,801509.99,880276.23,797966.0,787806.0,0,0,0
2024-08-15,2024,8,3,3,0,11274,936195.06,475106.31,770.0,653075.7,668492.72,652086.07,862406.17,836209.0,797276.0,1,0,0
2024-08-16,2024,8,3,4,0,15521,1257437.46,638894.97,770.0,936195.06,871670.18,660998.57,878502.2,891319.0,817158.0,1,0,0
2024-08-17,2024,8,3,5,1,18068,1481652.59,751738.97,770.0,1257437.46,1030453.08,668607.57,1190174.64,955776.0,844259.0,1,0,0
2024-08-18,2024,8,3,6,1,17863,1450184.49,736649.59,770.0,1481652.59,1040665.28,866640.67,1348905.04,1014279.0,863711.0,1,0,0
2024-08-19,2024,8,3,0,0,11534,921160.67,466709.43,770.0,1450184.49,652695.22,1060637.81,1395747.26,1052631.0,859061.0,1,0,0
2024-08-20,2024,8,3,1,0,11471,921535.98,468090.68,770.0,921160.67,668711.78,1034343.06,904645.87,1088749.0,855301.0,1,0,0
2024-08-21,2024,8,3,2,0,11471,928001.98,470185.8,770.0,921535.98,653075.7,661471.2,894212.92,1128024.0,864186.0,1,0,0
2024-08-22,2024,8,3,3,0,11726,942940.46,477693.36,770.0,928001.98,936195.06,658210.93,907580.79,1128988.0,873677.0,1,0,0
2024-08-23,2024,8,3,4,0,15436,1255672.45,637421.99,770.0,942940.46,1257437.46,659315.52,875542.94,1128736.0,893555.0,1,0,0
2024-08-24,2024,8,3,5,1,17820,1422479.72,721562.31,770.0,1255672.45,1481652.59,655999.15,1184862.49,1120282.0,919105.0,1,0,0
2024-08-25,2024,8,3,6,1,17913,1486638.39,752724.5,770.0,1422479.72,1450184.49,867690.89,1381271.27,1125490.0,939736.0,1,0,0
2024-08-26,2024,8,3,0,0,11708,925493.37,469875.93,770.0,1486638.39,921160.67,1033937.61,1352038.41,1126109.0,936121.0,1,0,0
2024-08-27,2024,8,3,1,0,11346,942283.78,477624.98,770.0,925493.37,921535.98,1024090.44,881580.61,1129073.0,933394.0,1,0,0
2024-08-28,2024,8,3,2,0,11514,942879.92,478311.7,770.0,942283.78,928001.98,669424.3,914540.44,1131198.0,942510.0,1,0,0
2024-08-29,2024,8,3,3,0,11542,963854.93,489833.91,770.0,942879.92,942940.46,654249.97,879160.6,1134186.0,952830.0,1,0,0
2024-08-30,2024,8,3,4,0,14896,1201719.86,610470.54,770.0,963854.93,1255672.45,662269.63,882417.57,1126479.0,970811.0,1,0,0
2024-08-31,2024,8,3,5,1,17601,1487558.91,753740.45,770.0,1201719.86,1422479.72,660965.07,1231620.99,1135776.0,998365.0,1,0,0
2024-09-01,2024,9,3,6,1,18506,1538203.23,779397.96,770.0,1487558.91,1486638.39,886921.82,1429360.49,1143142.0,1020074.0,1,0,0
2024-09-02,2024,9,3,0,0,11905,977547.46,495426.92,770.0,1538203.23,925493.37,1001981.12,1460734.67,1150578.0,1019259.0,1,0,0
2024-09-03,2024,9,3,1,0,11864,959176.89,486227.45,770.0,977547.46,942283.78,1023074.17,933421.7,1152992.0,1017130.0,1,0,0
2024-09-04,2024,9,3,2,0,12059,984993.89,497924.79,770.0,959176.89,942879.92,650737.06,951895.19,1159008.0,1028271.0,1,0,0
2024-09-05,2024,9,3,3,0,11966,983665.06,499395.31,770.0,984993.89,963854.93,673642.9,944427.2,1161838.0,1038606.0,1,0,0
2024-09-06,2024,9,3,4,0,16022,1287507.25,652013.23,770.0,983665.06,1201719.86,661125.41,921176.95,1174093.0,1059485.0,1,0,0
2024-09-07,2024,9,3,5,1,18492,1515562.99,769126.55,770.0,1287507.25,1487558.91,668492.72,1263959.88,1178094.0,1087721.0,1,0,0
2024-09-08,2024,9,3,6,1,18735,1523387.05,771529.93,770.0,1515562.99,1538203.23,871670.18,1421420.84,1175977.0,1109444.0,1,0,0
2024-09-09,2024,9,3,0,0,12200,972261.17,492620.46,770.0,1523387.05,977547.46,1030453.08,1464908.6,1175222.0,1107505.0,1,0,0
2024-09-10,2024,9,3,1,0,12028,987154.92,500775.41,770.0,972261.17,959176.89,1040665.28,687873.22,1179219.0,1105721.0,1,0,0
2024-09-11,2024,9,3,2,0,10250,722764.96,366219.68,0.0,987154.92,984993.89,652695.22,699466.5,1141758.0,1108057.0,0,0,0
2024-09-12,2024,9,3,3,0,9909,695572.46,352124.19,0.0,722764.96,983665.06,668711.78,693434.19,1100602.0,1108952.0,0,0,0
2024-09-13,2024,9,3,4,0,13662,931429.59,471845.36,0.0,695572.46,1287507.25,653075.7,682879.92,1049733.0,1118231.0,0,0,0
2024-09-14,2024,9,3,5,1,15656,1087486.06,549537.84,0.0,931429.59,1515562.99,936195.06,914042.36,988579.0,1123274.0,0,0,0
2024-09-15,2024,9,3,6,1,15580,1085114.78,549503.75,0.0,1087486.06,1523387.05,1257437.46,1074934.95,925969.0,1117530.0,0,0,0
2024-09-16,2024,9,3,0,0,10159,708270.58,358104.24,0.0,1085114.78,972261.17,1481652.59,1066038.09,888256.0,1091750.0,0,0,0
2024-09-17,2024,9,3,1,0,9958,672273.75,339923.67,0.0,708270.58,987154.92,1450184.49,694234.49,843273.0,1065820.0,0,0,0
2024-09-18,2024,9,3,2,0,9877,693609.65,351409.98,0.0,672273.75,722764.96,921160.67,687131.53,839108.0,1058235.0,0,0,0
2024-09-19,2024,9,3,3,0,9873,689693.77,349337.32,0.0,693609.65,695572.46,921535.98,690710.65,838268.0,1050507.0,0,0,0
2024-09-20,2024,9,3,4,0,13157,933599.32,472287.36,0.0,689693.77,931429.59,928001.98,697639.2,838578.0,1050693.0,0,0,0
2024-09-21,2024,9,3,5,1,15084,1049965.8,531680.38,0.0,933599.32,1087486.06,942940.46,925509.2,833218.0,1054261.0,0,0,0
2024-09-22,2024,9,3,6,1,15786,1077739.55,546201.79,0.0,1049965.8,1085114.78,1255672.45,1089259.88,832165.0,1048330.0,0,0,0
2024-09-23,2024,9,3,0,0,9734,677161.05,342307.61,0.0,1077739.55,708270.58,1422479.72,1049474.61,827720.0,1023486.0,0,0,0
2024-09-24,2024,9,3,1,0,9839,705031.87,356004.1,0.0,677161.05,672273.75,1486638.39,687412.42,832400.0,997432.0,0,0,0
2024-09-25,2024,9,3,2,0,9961,679314.51,343822.54,0.0,705031.87,693609.65,925493.37,696617.7,830358.0,989226.0,0,0,0
2024-09-26,2024,9,3,3,0,9901,678604.61,343759.56,0.0,679314.51,689693.77,942283.78,687272.78,828774.0,980437.0,0,0,0
2024-09-27,2024,9,3,4,0,13616,929021.99,470957.64,0.0,678604.61,933599.32,942879.92,694334.66,828120.0,979975.0,0,0,0
2024-09-28,2024,9,3,5,1,15361,1086094.24,550324.81,0.0,929021.99,1049965.8,963854.93,917105.69,833281.0,984050.0,0,0,0
2024-09-29,2024,9,3,6,1,15197,1078847.83,546484.53,0.0,1086094.24,1077739.55,1201719.86,1071917.15,833439.0,979954.0,0,0,0
2024-09-30,2024,9,3,0,0,9808,679413.81,344031.14,0.0,1078847.83,677161.05,1487558.91,1146266.8,833761.0,953016.0,0,0,0
2024-10-01,2024,10,4,1,0,10895,744102.03,375319.81,0.0,679413.81,705031.87,1538203.23,756689.57,839343.0,926546.0,0,0,0
2024-10-02,2024,10,4,2,0,10597,726867.13,366194.1,0.0,744102.03,679314.51,977547.46,735336.67,846136.0,918190.0,0,0,0
2024-10-03,2024,10,4,3,0,10688,748262.46,377476.7,0.0,726867.13,678604.61,959176.89,758512.44,856087.0,911159.0,0,0,0
2024-10-04,2024,10,4,4,0,14547,995774.85,501022.99,0.0,748262.46,929021.99,984993.89,745679.97,865623.0,911519.0,0,0,0
2024-10-05,2024,10,4,5,1,16673,1161484.44,584914.57,0.0,995774.85,1086094.24,983665.06,996241.71,876393.0,917446.0,0,0,0
2024-10-06,2024,10,4,6,1,16967,1164659.72,586227.43,0.0,1161484.44,1078847.83,1287507.25,1128976.26,888652.0,913351.0,0,0,0
2024-10-07,2024,10,4,0,0,10668,740246.96,373455.42,0.0,1164659.72,679413.81,1515562.99,1168184.49,897343.0,887507.0,0,0,0
2024-10-08,2024,10,4,1,0,10849,730906.27,369224.53,0.0,740246.96,744102.03,1523387.05,741815.08,895457.0,861091.0,0,0,0
2024-10-09,2024,10,4,2,0,11135,768485.02,387361.06,0.0,730906.27,726867.13,972261.17,732837.19,901403.0,854298.0,0,0,0
2024-10-10,2024,10,4,3,0,10809,745522.38,376205.22,0.0,768485.02,748262.46,987154.92,728482.01,901011.0,846244.0,0,0,0
2024-10-11,2024,10,4,4,0,14583,991253.58,499244.26,0.0,745522.38,995774.85,722764.96,726558.63,900365.0,855194.0,0,0,0
2024-10-12,2024,10,4,5,1,16550,1162840.07,584489.73,0.0,991253.58,1161484.44,695572.46,991941.88,900559.0,870769.0,0,0,0
2024-10-13,2024,10,4,6,1,17120,1161378.7,583910.09,0.0,1162840.07,1164659.72,931429.59,1136126.22,900090.0,878434.0,0,0,0
2024-10-14,2024,10,4,0,0,11020,748603.17,377420.48,0.0,1161378.7,740246.96,1087486.06,1174157.59,901284.0,867138.0,0,0,0
2024-10-15,2024,10,4,1,0,11003,748932.62,377431.56,0.0,748603.17,730906.27,1085114.78,745990.51,903859.0,855932.0,0,0,0
2024-10-16,2024,10,4,2,0,10796,750634.46,378327.4,0.0,748932.62,768485.02,708270.58,752182.98,901309.0,857344.0,0,0,0
2024-10-17,2024,10,4,3,0,10556,739059.0,371993.57,0.0,750634.46,745522.38,672273.75,744990.22,900386.0,859570.0,0,0,0
2024-10-18,2024,10,4,4,0,14094,994227.25,501556.47,0.0,739059.0,991253.58,693609.65,744443.34,900811.0,869591.0,0,0,0
2024-10-19,2024,10,4,5,1,16797,1169581.05,590305.66,0.0,994227.25,1162840.07,689693.77,1001505.54,901774.0,885587.0,0,0,0
2024-10-20,2024,10,4,6,1,16849,1157123.28,583469.74,0.0,1169581.05,1161378.7,933599.32,1156268.23,901166.0,893038.0,0,0,0
2024-10-21,2024,10,4,0,0,10766,745988.55,376523.4,0.0,1157123.28,748603.17,1049965.8,1156807.56,900792.0,882905.0,0,0,0
2024-10-22,2024,10,4,1,0,10667,743431.36,375515.25,0.0,745988.55,748932.62,1077739.55,738261.55,900006.0,871762.0,0,0,0
2024-10-23,2024,10,4,2,0,10735,753145.78,379231.51,0.0,743431.36,750634.46,677161.05,759185.69,900365.0,874295.0,0,0,0
2024-10-24,2024,10,4,3,0,10792,744699.41,376059.88,0.0,753145.78,739059.0,705031.87,739187.41,901171.0,875617.0,0,0,0
2024-10-25,2024,10,4,4,0,14312,993680.72,500733.08,0.0,744699.41,994227.25,679314.51,736094.81,901093.0,886096.0,0,0,0
2024-10-26,2024,10,4,5,1,16824,1168873.22,589910.6,0.0,993680.72,1169581.05,678604.61,972838.23,900992.0,902438.0,0,0,0
2024-10-27,2024,10,4,6,1,16592,1144101.75,576628.17,0.0,1168873.22,1157123.28,929021.99,1155247.11,899132.0,909607.0,0,0,0
2024-10-28,2024,10,4,0,0,10828,752615.03,378769.1,0.0,1144101.75,745988.55,1086094.24,1173599.23,900078.0,898491.0,0,0,0
2024-10-29,2024,10,4,1,0,10703,734224.56,369749.67,0.0,752615.03,743431.36,1078847.83,761553.01,898763.0,887004.0,0,0,0
2024-10-30,2024,10,4,2,0,10942,752559.38,380185.5,0.0,734224.56,753145.78,679413.81,742987.23,898679.0,889442.0,0,0,0
2024-10-31,2024,10,4,3,0,10781,743356.13,375089.62,0.0,752559.38,744699.41,744102.03,1013238.11,898487.0,889417.0,0,0,0
2024-11-01,2024,11,4,4,0,17078,1401578.55,707626.85,0.0,743356.13,993680.72,726867.13,1044301.92,956758.0,911908.0,0,1,0
2024-11-02,2024,11,4,5,1,19308,1581992.35,798183.51,0.0,1401578.55,1168873.22,748262.46,1375407.7,1015775.0,939699.0,0,1,0
2024-11-03,2024,11,4,6,1,19849,1641979.15,828931.61,0.0,1581992.35,1144101.75,995774.85,1635576.9,1086901.0,961239.0,0,1,0
2024-11-04,2024,11,4,0,0,12607,1046651.72,528289.99,0.0,1641979.15,752615.03,1161484.44,1601447.81,1128906.0,957411.0,0,1,0
2024-11-05,2024,11,4,1,0,12769,1029298.6,518571.88,0.0,1046651.72,734224.56,1164659.72,1041217.74,1171059.0,952899.0,0,1,0
2024-11-06,2024,11,4,2,0,12696,1020857.46,514763.7,0.0,1029298.6,752559.38,740246.96,1016080.43,1209388.0,962253.0,0,1,0
2024-11-07,2024,11,4,3,0,12458,1023539.62,515893.18,0.0,1020857.46,743356.13,730906.27,1047190.91,1249414.0,972007.0,0,1,0
2024-11-08,2024,11,4,4,0,16853,1388249.55,700982.78,0.0,1023539.62,1401578.55,768485.02,1072606.64,1247510.0,992666.0,0,1,0
2024-11-09,2024,11,4,5,1,19732,1608623.17,810880.87,0.0,1388249.55,1581992.35,745522.38,1391603.5,1251314.0,1021436.0,0,1,0
2024-11-10,2024,11,4,6,1,20006,1647602.44,832524.2,0.0,1608623.17,1641979.15,991253.58,1627350.04,1252118.0,1043314.0,0,1,0
2024-11-11,2024,11,4,0,0,12241,1030258.93,519236.16,0.0,1647602.44,1046651.72,1162840.07,1637281.7,1249776.0,1038895.0,0,1,0
2024-11-12,2024,11,4,1,0,12751,1023853.49,516737.05,0.0,1030258.93,1029298.6,1161378.7,1025206.97,1248998.0,1034311.0,0,1,0
2024-11-13,2024,11,4,2,0,12937,1064870.49,537203.21,0.0,1023853.49,1020857.46,748603.17,1036708.84,1255285.0,1044853.0,0,1,0
2024-11-14,2024,11,4,3,0,12818,1034398.86,522654.03,0.0,1064870.49,1023539.62,748932.62,1024731.34,1256837.0,1054369.0,0,1,0
2024-11-15,2024,11,4,4,0,16569,1368977.23,690087.79,0.0,1034398.86,1388249.55,750634.46,1052325.68,1254084.0,1074980.0,0,1,0
2024-11-16,2024,11,4,5,1,19680,1602070.65,809730.39,0.0,1368977.23,1608623.17,739059.0,1384911.7,1253147.0,1103747.0,0,1,0
2024-11-17,2024,11,4,6,1,19412,1621757.52,818879.92,0.0,1602070.65,1647602.44,994227.25,1626392.57,1249455.0,1124665.0,0,1,0
2024-11-18,2024,11,4,0,0,12714,1030358.21,519398.5,0.0,1621757.52,1030258.93,1169581.05,1653910.61,1249469.0,1120024.0,0,1,0
2024-11-19,2024,11,4,1,0,12448,1034056.3,521281.08,0.0,1030358.21,1023853.49,1157123.28,1046417.54,1250927.0,1115922.0,0,1,0
2024-11-20,2024,11,4,2,0,12897,1042310.89,525605.03,0.0,1034056.3,1064870.49,745988.55,1049396.64,1247704.0,1125799.0,0,1,0
2024-11-21,2024,11,4,3,0,12868,1072655.94,542287.43,0.0,1042310.89,1034398.86,743431.36,1056573.44,1253170.0,1136773.0,0,1,0
2024-11-22,2024,11,4,4,0,16893,1409424.99,710248.28,0.0,1072655.94,1368977.23,753145.78,1032212.74,1258948.0,1158649.0,0,1,0
2024-11-23,2024,11,4,5,1,20022,1647229.91,828812.41,0.0,1409424.99,1602070.65,744699.41,3845702.54,1265399.0,1188734.0,0,1,0
2024-11-24,2024,11,4,6,1,19601,1590426.1,802063.25,0.0,1647229.91,1621757.52,993680.72,4457216.55,1260923.0,1208625.0,0,1,0
2024-11-25,2024,11,4,0,0,12764,1025628.12,516395.66,0.0,1590426.1,1030358.21,1168873.22,4326387.63,1260247.0,1203850.0,0,1,0
2024-11-26,2024,11,4,1,0,12850,1066537.04,538097.38,0.0,1025628.12,1034056.3,1144101.75,4636323.71,1264888.0,1201265.0,0,1,0
2024-11-27,2024,11,4,2,0,12693,1040263.2,524883.8,0.0,1066537.04,1042310.89,752615.03,1658327.0,1264595.0,1210853.0,0,1,0
2024-11-28,2024,11,4,3,0,12691,1021289.32,517079.32,0.0,1040263.2,1072655.94,734224.56,1028244.01,1257257.0,1220422.0,0,1,0
2024-11-29,2024,11,4,4,0,35076,3855798.6,1945194.53,17111.5,1021289.32,1409424.99,752559.38,1035637.27,1606739.0,1323863.0,1,1,0
2024-11-30,2024,11,4,5,1,40375,4587709.36,2317215.29,17111.5,3855798.6,1647229.91,743356.13,1448445.58,2026807.0,1452008.0,1,1,0
2024-12-01,2024,12,4,6,1,42270,4850672.68,2450181.64,17111.5,4587709.36,1590426.1,1401578.55,1706132.17,2492557.0,1566978.0,1,1,1
2024-12-02,2024,12,4,0,0,32337,5227095.73,2652530.88,34222.5,4850672.68,1025628.12,1581992.35,1732637.41,3092767.0,1688482.0,1,1,1
2024-12-03,2024,12,4,1,0,15163,1805821.65,915478.97,22000.0,5227095.73,1066537.04,1641979.15,1097829.85,3198379.0,1693943.0,1,1,1
2024-12-04,2024,12,4,2,0,13453,1113979.84,560163.1,0.0,1805821.65,1040263.2,1046651.72,1089527.36,3208910.0,1696187.0,0,1,1
2024-12-05,2024,12,4,3,0,13588,1109967.36,559042.06,0.0,1113979.84,1021289.32,1029298.6,1081140.26,3221578.0,1698876.0,0,1,1
2024-12-06,2024,12,4,4,0,18394,1466200.09,736183.46,0.0,1109967.36,3855798.6,1020857.46,1108644.97,2880207.0,1713721.0,0,1,1
2024-12-07,2024,12,4,5,1,21511,1714917.29,861093.05,0.0,1466200.09,4587709.36,1023539.62,1477272.16,2469808.0,1736767.0,0,1,1
2024-12-08,2024,12,4,6,1,21204,1712174.97,861148.54,0.0,1714917.29,4850672.68,1388249.55,1715565.62,2021451.0,1747564.0,0,1,1
2024-12-09,2024,12,4,0,0,13418,1089973.9,548334.71,0.0,1712174.97,5227095.73,1608623.17,3600566.39,1430434.0,1730276.0,0,1,1
2024-12-10,2024,12,4,1,0,24053,2430066.5,1217807.34,2600.0,1089973.9,1805821.65,1647602.44,2367261.81,1519611.0,1756358.0,1,1,1
2024-12-11,2024,12,4,2,0,24592,2459589.28,1235452.82,2600.0,2430066.5,1113979.84,1030258.93,2267572.17,1711841.0,1804003.0,1,1,1
2024-12-12,2024,12,4,3,0,23749,2422472.4,1218064.22,2600.0,2459589.28,1109967.36,1023853.49,2328896.72,1899342.0,1850623.0,1,1,1
2024-12-13,2024,12,4,4,0,32735,3263375.51,1640749.98,2600.0,2422472.4,1466200.09,1064870.49,2311624.19,2156081.0,1923907.0,1,1,1
2024-12-14,2024,12,4,5,1,37774,3761632.4,1885510.83,2600.0,3263375.51,1714917.29,1034398.86,3114212.08,2448469.0,2014814.0,1,1,1
2024-12-15,2024,12,4,6,1,37872,3804203.77,1905086.86,2600.0,3761632.4,1712174.97,1368977.23,3684857.57,2747331.0,2095989.0,1,1,1
2024-12-16,2024,12,4,0,0,24281,2453573.22,1232791.16,2600.0,3804203.77,1089973.9,1602070.65,3655387.72,2942130.0,2124372.0,1,1,1
2024-12-17,2024,12,4,1,0,24655,2472825.69,1241051.14,2600.0,2453573.22,2430066.5,1621757.52,2310328.06,2948239.0,2152741.0,1,1,1
2024-12-18,2024,12,4,2,0,24207,2452302.4,1231574.64,2600.0,2472825.69,2459589.28,1030358.21,2309554.77,2947198.0,2200139.0,1,1,1
2024-12-19,2024,12,4,3,0,24656,2456934.75,1234261.1,2600.0,2452302.4,2422472.4,1034056.3,2343687.12,2952121.0,2247568.0,1,1,1
2024-12-20,2024,12,4,4,0,32772,3254534.51,1628578.8,2600.0,2456934.75,3263375.51,1042310.89,2344651.41,2950858.0,2321309.0,1,1,1
2024-12-21,2024,12,4,5,1,36898,3679702.59,1847759.03,2600.0,3254534.51,3761632.4,1072655.94,3097567.42,2939154.0,2408211.0,1,1,1
2024-12-22,2024,12,4,6,1,37996,3832606.03,1923851.22,2600.0,3679702.59,3804203.77,1409424.99,3666959.78,2943211.0,2488983.0,1,1,1
2024-12-23,2024,12,4,0,0,24076,2352364.07,1178870.05,2600.0,3832606.03,2453573.22,1647229.91,3663118.22,2928753.0,2512488.0,1,1,1
2024-12-24,2024,12,4,1,0,23970,2432995.02,1218833.98,2600.0,2352364.07,2472825.69,1590426.1,2341923.16,2923063.0,2540574.0,1,1,1
2024-12-25,2024,12,4,2,0,24611,2496103.76,1253648.62,2600.0,2432995.02,2452302.4,1025628.12,1113748.72,2929320.0,2589589.0,1,1,1
2024-12-26,2024,12,4,3,0,13681,1101962.83,555179.31,0.0,2496103.76,2456934.75,1066537.04,1100909.34,2735753.0,2590770.0,0,1,1
2024-12-27,2024,12,4,4,0,18611,1484637.35,746370.85,0.0,1101962.83,3254534.51,1040263.2,1087981.04,2482910.0,2605583.0,0,1,1
2024-12-28,2024,12,4,5,1,21053,1676606.24,842413.14,0.0,1484637.35,3679702.59,1021289.32,1464228.38,2196754.0,2627427.0,0,1,1
2024-12-29,2024,12,4,6,1,20882,1708019.6,859065.85,0.0,1676606.24,3832606.03,3855798.6,1722042.19,1893241.0,2555834.0,0,1,1
2024-12-30,2024,12,4,0,0,13648,1103237.8,554522.02,0.0,1708019.6,2352364.07,4587709.36,1707128.69,1714795.0,2439685.0,0,1,1
2024-12-31,2024,12,4,1,0,13498,1103736.36,553978.77,0.0,1103237.8,2432995.02,4850672.68,740475.8,1524901.0,2314787.0,0,1,1
2025-01-01,2025,1,1,2,0,11076,760358.24,383789.25,982.5,1103736.36,2496103.76,5227095.73,744848.14,1276937.0,2165896.0,1,0,0
2025-01-02,2025,1,1,3,0,11091,747184.03,376669.92,982.5,760358.24,1101962.83,1805821.65,748970.33,1226254.0,2130608.0,1,0,0
2025-01-03,2025,1,1,4,0,14765,987864.77,497958.67,982.5,747184.03,1484637.35,1113979.84,733370.36,1155287.0,2126404.0,1,0,0
2025-01-04,2025,1,1,5,1,16998,1130217.02,569524.81,982.5,987864.77,1676606.24,1109967.36,971750.01,1077231.0,2127079.0,1,0,0
2025-01-05,2025,1,1,6,1,16919,1163004.58,586449.06,982.5,1130217.02,1708019.6,1466200.09,1139869.6,999372.0,2116973.0,1,0,0
2025-01-06,2025,1,1,0,0,10972,736386.17,371966.51,982.5,1163004.58,1103237.8,1714917.29,1162519.6,946964.0,2084355.0,1,0,0
2025-01-07,2025,1,1,1,0,10991,743548.44,374576.7,982.5,736386.17,1103736.36,1712174.97,750617.6,895509.0,2052067.0,1,0,0
2025-01-08,2025,1,1,2,0,10969,737980.01,372938.19,982.5,743548.44,760358.24,1089973.9,732942.85,892312.0,2040334.0,1,0,0
2025-01-09,2025,1,1,3,0,10932,732865.18,369010.8,982.5,737980.01,747184.03,2430066.5,729618.63,890267.0,1983761.0,1,0,0
2025-01-10,2025,1,1,4,0,15161,1003087.6,505940.94,982.5,732865.18,987864.77,2459589.28,752238.17,892441.0,1935211.0,1,0,0
2025-01-11,2025,1,1,5,1,16675,1112401.38,559735.37,982.5,1003087.6,1130217.02,2422472.4,995414.59,889896.0,1891542.0,1,0,0
2025-01-12,2025,1,1,6,1,17623,1160134.65,585319.78,982.5,1112401.38,1163004.58,3263375.51,1159500.56,889486.0,1821434.0,1,0,0
2025-01-13,2025,1,1,0,0,11006,753256.43,379546.82,982.5,1160134.65,736386.17,3761632.4,1146677.09,891896.0,1721154.0,1,0,0
2025-01-14,2025,1,1,1,0,11062,739880.45,373427.15,982.5,753256.43,743548.44,3804203.77,756562.45,891372.0,1619010.0,1,0,0
2025-01-15,2025,1,1,2,0,10901,753843.34,379651.83,982.5,739880.45,737980.01,2453573.22,626137.82,893638.0,1562353.0,1,0,0
2025-01-16,2025,1,1,3,0,9717,624638.82,316237.99,0.0,753843.34,732865.18,2472825.69,633914.69,878178.0,1500746.0,0,0,0
2025-01-17,2025,1,1,4,0,13178,845894.43,427112.99,0.0,624638.82,1003087.6,2452302.4,622388.25,855721.0,1447200.0,0,0,0
2025-01-18,2025,1,1,5,1,15061,989482.06,500198.38,0.0,845894.43,1112401.38,2456934.75,859027.6,838161.0,1398284.0,0,0,0
2025-01-19,2025,1,1,6,1,15564,993261.88,502657.01,0.0,989482.06,1160134.65,3254534.51,1000474.51,814322.0,1322909.0,0,0,0
2025-01-20,2025,1,1,0,0,9815,639314.81,323102.03,0.0,993261.88,753256.43,3679702.59,974651.46,798045.0,1221562.0,0,0,0
2025-01-21,2025,1,1,1,0,9993,641822.23,324524.62,0.0,639314.81,739880.45,3832606.03,624066.49,784037.0,1115203.0,0,0,0
2025-01-22,2025,1,1,2,0,10052,631855.52,319621.72,0.0,641822.23,753843.34,2352364.07,643187.65,766610.0,1057853.0,0,0,0
2025-01-23,2025,1,1,3,0,9681,626165.01,316218.99,0.0,631855.52,624638.82,2432995.02,635972.5,766828.0,997625.0,0,0,0
2025-01-24,2025,1,1,4,0,13467,865762.14,437896.26,0.0,626165.01,845894.43,2496103.76,642023.48,769666.0,943280.0,0,0,0
2025-01-25,2025,1,1,5,1,15360,993417.69,501572.65,0.0,865762.14,989482.06,1101962.83,841720.39,770228.0,939662.0,0,0,0
2025-01-26,2025,1,1,6,1,15414,985337.89,497891.83,0.0,993417.69,993261.88,1484637.35,999015.67,769096.0,923019.0,0,0,0
2025-01-27,2025,1,1,0,0,9869,634401.24,320689.79,0.0,985337.89,639314.81,1676606.24,1013707.41,768395.0,888279.0,0,0,0
2025-01-28,2025,1,1,1,0,9992,648038.18,327798.48,0.0,634401.24,641822.23,1708019.6,634597.73,769283.0,852946.0,0,0,0
2025-01-29,2025,1,1,2,0,9843,630287.11,318809.66,0.0,648038.18,631855.52,1103237.8,635042.58,769058.0,837181.0,0,0,0
2025-01-30,2025,1,1,3,0,9973,643503.35,325153.33,0.0,630287.11,626165.01,1103736.36,629401.11,771535.0,821840.0,0,0,0
2025-01-31,2025,1,1,4,0,13298,860473.0,434848.38,0.0,643503.35,865762.14,760358.24,638062.1,770780.0,825177.0,0,0,0
2025-02-01,2025,2,1,5,1,15236,1000502.32,505511.58,0.0,860473.0,993417.69,747184.03,846934.09,771792.0,833621.0,0,0,0
2025-02-02,2025,2,1,6,1,15415,1016016.18,513666.31,0.0,1000502.32,985337.89,987864.77,990288.13,776174.0,834559.0,0,0,0
2025-02-03,2025,2,1,0,0,9620,633192.46,320241.45,0.0,1016016.18,634401.24,1130217.02,1009972.45,776002.0,817992.0,0,0,0
2025-02-04,2025,2,1,1,0,10102,646243.84,326961.9,0.0,633192.46,648038.18,1163004.58,633768.26,775745.0,800766.0,0,0,0
2025-02-05,2025,2,1,2,0,9737,630506.92,318456.05,0.0,646243.84,630287.11,736386.17,631592.19,775777.0,797237.0,0,0,0
2025-02-06,2025,2,1,3,0,9950,647389.58,326937.94,0.0,630506.92,643503.35,743548.44,633894.84,776332.0,794032.0,0,0,0
2025-02-07,2025,2,1,4,0,13181,856685.24,433396.33,0.0,647389.58,860473.0,737980.01,636497.81,775791.0,797989.0,0,0,0
2025-02-08,2025,2,1,5,1,15077,995166.47,504266.95,0.0,856685.24,1000502.32,732865.18,843826.59,775029.0,806732.0,0,0,0
