sale_date,total_units_sold,total_revenue,total_cost,total_gross_profit,total_marketing_spend,active_skus,active_stores,day_of_week,month,year,quarter,is_weekend
2025-07-16,9418,669976.38,330269.81,339706.57,0.0,100,5,2,7,2025,3,0
2025-07-17,9525,658127.45,324614.57,333512.88,0.0,100,5,3,7,2025,3,0
2025-07-18,12628,890377.43,439042.23,451335.2,0.0,100,5,4,7,2025,3,0
2025-07-19,14921,1018859.28,501787.75,517071.53,0.0,100,5,5,7,2025,3,1
2025-07-20,14754,1016760.24,501354.54,515405.7,0.0,100,5,6,7,2025,3,1
2025-07-21,9445,645502.37,318477.83,327024.54,0.0,100,5,0,7,2025,3,0
2025-07-22,9607,657947.46,324420.48,333526.98,0.0,100,5,1,7,2025,3,0
2025-07-23,9532,651478.72,320978.61,330500.11,0.0,100,5,2,7,2025,3,0
2025-07-24,9737,664775.29,327440.31,337334.98,0.0,100,5,3,7,2025,3,0
2025-07-25,12774,879302.67,433129.03,446173.64,0.0,100,5,4,7,2025,3,0
2025-07-26,14743,1036245.4,511335.35,524910.05,0.0,100,5,5,7,2025,3,1
2025-07-27,15404,1047044.79,516510.44,530534.35,0.0,100,5,6,7,2025,3,1
2025-07-28,9536,651342.65,321185.83,330156.82,0.0,100,5,0,7,2025,3,0
2025-07-29,9608,652809.92,321921.55,330888.37,0.0,100,5,1,7,2025,3,0
2025-07-30,9702,664457.06,328318.62,336138.44,0.0,100,5,2,7,2025,3,0
2025-07-31,9613,655256.38,322753.59,332502.79,0.0,100,5,3,7,2025,3,0
2025-08-01,12663,875422.23,432720.99,442701.24,0.0,100,5,4,8,2025,3,0
2025-08-02,14826,1029056.72,507906.99,521149.73,0.0,100,5,5,8,2025,3,1
2025-08-03,15074,1040746.87,513358.01,527388.86,0.0,100,5,6,8,2025,3,1
2025-08-04,9513,652603.14,322342.49,330260.65,0.0,100,5,0,8,2025,3,0
2025-08-05,9621,657063.62,323942.93,333120.69,0.0,100,5,1,8,2025,3,0
2025-08-06,9556,655887.66,324056.32,331831.34,0.0,100,5,2,8,2025,3,0
2025-08-07,9529,662304.03,327119.71,335184.32,0.0,100,5,3,8,2025,3,0
2025-08-08,12931,889677.42,438280.36,451397.06,0.0,100,5,4,8,2025,3,0
2025-08-09,14865,1018147.51,502844.45,515303.06,0.0,100,5,5,8,2025,3,1
2025-08-10,14959,1036053.92,510963.29,525090.63,0.0,100,5,6,8,2025,3,1
2025-08-11,9408,656107.09,323882.6,332224.49,0.0,100,5,0,8,2025,3,0
2025-08-12,9535,655674.66,324268.58,331406.08,0.0,100,5,1,8,2025,3,0
2025-08-13,9565,670401.37,330608.81,339792.56,0.0,100,5,2,8,2025,3,0
2025-08-14,9636,653698.3,322525.54,331172.76,0.0,100,5,3,8,2025,3,0
2025-08-15,14960,1247094.38,615447.76,631646.62,817.5,100,5,4,8,2025,3,0
2025-08-16,17685,1460335.93,717849.04,742486.89,817.5,100,5,5,8,2025,3,1
2025-08-17,18189,1448491.52,715194.79,733296.73,817.5,100,5,6,8,2025,3,1
2025-08-18,11694,907532.8,449248.75,458284.05,817.5,100,5,0,8,2025,3,0
2025-08-19,11464,928185.3,457578.36,470606.94,817.5,100,5,1,8,2025,3,0
2025-08-20,11608,947882.94,467300.99,480581.95,817.5,100,5,2,8,2025,3,0
2025-08-21,11446,939974.72,462819.9,477154.82,817.5,100,5,3,8,2025,3,0
2025-08-22,15371,1252329.06,616771.75,635557.31,817.5,100,5,4,8,2025,3,0
2025-08-23,18235,1421338.21,699081.57,722256.64,817.5,100,5,5,8,2025,3,1
2025-08-24,17948,1443344.85,710619.09,732725.76,817.5,100,5,6,8,2025,3,1
2025-08-25,11603,930416.58,459179.82,471236.76,817.5,100,5,0,8,2025,3,0
2025-08-26,11313,924628.97,455339.62,469289.35,817.5,100,5,1,8,2025,3,0
2025-08-27,11548,942124.13,464150.84,477973.29,817.5,100,5,2,8,2025,3,0
2025-08-28,11513,950609.34,468763.51,481845.83,817.5,100,5,3,8,2025,3,0
2025-08-29,15133,1261204.26,622009.62,639194.64,817.5,100,5,4,8,2025,3,0
2025-08-30,17788,1471718.51,724946.33,746772.18,817.5,100,5,5,8,2025,3,1
2025-08-31,18085,1468017.65,724468.12,743549.53,817.5,100,5,6,8,2025,3,1
2025-09-01,12251,980585.03,483832.86,496752.17,817.5,100,5,0,9,2025,3,0
2025-09-02,11934,973806.54,480368.62,493437.92,817.5,100,5,1,9,2025,3,0
2025-09-03,12135,986841.11,487559.0,499282.11,817.5,100,5,2,9,2025,3,0
2025-09-04,12047,974766.3,480371.6,494394.7,817.5,100,5,3,9,2025,3,0
2025-09-05,16068,1311542.95,647900.2,663642.75,817.5,100,5,4,9,2025,3,0
2025-09-06,19226,1533612.49,756517.97,777094.52,817.5,100,5,5,9,2025,3,1
2025-09-07,18832,1528316.05,754382.85,773933.2,817.5,100,5,6,9,2025,3,1
2025-09-08,12069,998814.01,492124.28,506689.73,817.5,100,5,0,9,2025,3,0
2025-09-09,12132,981914.32,484956.21,496958.11,817.5,100,5,1,9,2025,3,0
2025-09-10,12158,1005326.72,496703.49,508623.23,817.5,100,5,2,9,2025,3,0
2025-09-11,9675,686718.6,339036.75,347681.85,0.0,100,5,3,9,2025,3,0
2025-09-12,13534,931116.15,460785.45,470330.7,0.0,100,5,4,9,2025,3,0
2025-09-13,15534,1095983.35,541337.0,554646.35,0.0,100,5,5,9,2025,3,1
2025-09-14,15417,1084626.73,536169.72,548457.01,0.0,100,5,6,9,2025,3,1
2025-09-15,9784,680321.96,335665.76,344656.2,0.0,100,5,0,9,2025,3,0
2025-09-16,9954,676550.4,334425.92,342124.48,0.0,100,5,1,9,2025,3,0
2025-09-17,9829,686776.25,339420.26,347355.99,0.0,100,5,2,9,2025,3,0
2025-09-18,10023,669335.14,330969.43,338365.71,0.0,100,5,3,9,2025,3,0
2025-09-19,13208,930086.61,460418.32,469668.29,0.0,100,5,4,9,2025,3,0
2025-09-20,15520,1085366.97,536059.7,549307.27,0.0,100,5,5,9,2025,3,1
2025-09-21,15966,1083641.44,534218.99,549422.45,0.0,100,5,6,9,2025,3,1
2025-09-22,10038,671818.1,331359.28,340458.82,0.0,100,5,0,9,2025,3,0
2025-09-23,9762,666127.1,329185.75,336941.35,0.0,100,5,1,9,2025,3,0
2025-09-24,9871,703034.88,346991.02999999997,356043.85,0.0,100,5,2,9,2025,3,0
2025-09-25,10182,706345.37,348704.32,357641.05,0.0,100,5,3,9,2025,3,0
2025-09-26,13351,903777.4400000001,445528.52,458248.92,0.0,100,5,4,9,2025,3,0
2025-09-27,15796,1066987.38,526220.29,540767.09,0.0,100,5,5,9,2025,3,1
2025-09-28,15960,1082377.13,535713.0,546664.13,0.0,100,5,6,9,2025,3,1
2025-09-29,9988,693833.86,342307.58,351526.28,0.0,100,5,0,9,2025,3,0
2025-09-30,9797,692017.6,341993.46,350024.14,0.0,100,5,1,9,2025,3,0
2025-10-01,10882,753760.21,374055.97000000003,379704.24,0.0,100,5,2,10,2025,4,0
2025-10-02,10542,734110.09,363578.37,370531.72,0.0,100,5,3,10,2025,4,0
2025-10-03,13740,981159.09,487167.58,493991.51,0.0,100,5,4,10,2025,4,0
2025-10-04,16961,1156414.66,573911.09,582503.57,0.0,100,5,5,10,2025,4,1
2025-10-05,16829,1153641.1,572871.13,580769.97,0.0,100,5,6,10,2025,4,1
2025-10-06,10558,740141.18,366850.07,373291.11,0.0,100,5,0,10,2025,4,0
2025-10-07,10564,748905.63,371566.04,377339.59,0.0,100,5,1,10,2025,4,0
2025-10-08,10821,737000.26,366344.38,370655.88,0.0,100,5,2,10,2025,4,0
2025-10-09,10897,727171.6,361847.01,365324.59,0.0,100,5,3,10,2025,4,0
2025-10-10,14207,987013.63,489245.57,497768.06,0.0,100,5,4,10,2025,4,0
2025-10-11,16794,1114491.67,554956.66,559535.01,0.0,100,5,5,10,2025,4,1
2025-10-12,16633,1166760.12,579634.86,587125.26,0.0,100,5,6,10,2025,4,1
2025-10-13,10705,725391.86,359731.27,365660.59,0.0,100,5,0,10,2025,4,0
2025-10-14,10652,737520.03,365894.52,371625.51,0.0,100,5,1,10,2025,4,0
2025-10-15,10687,724560.71,359256.37,365304.34,0.0,100,5,2,10,2025,4,0
2025-10-16,10479,734234.88,364087.6,370147.28,0.0,100,5,3,10,2025,4,0
2025-10-17,14206,981147.07,485793.76,495353.31,0.0,100,5,4,10,2025,4,0
2025-10-18,16419,1143908.58,567856.0,576052.58,0.0,100,5,5,10,2025,4,1
2025-10-19,16875,1131275.16,561093.38,570181.78,0.0,100,5,6,10,2025,4,1
2025-10-20,10828,749642.95,372514.42,377128.52999999997,0.0,100,5,0,10,2025,4,0
2025-10-21,11109,760809.14,377160.37,383648.77,0.0,100,5,1,10,2025,4,0
2025-10-22,10934,757254.27,375061.15,382193.12,0.0,100,5,2,10,2025,4,0
2025-10-23,10714,737713.68,365942.74,371770.94,0.0,100,5,3,10,2025,4,0
2025-10-24,14142,989217.77,490246.33,498971.44,0.0,100,5,4,10,2025,4,0
2025-10-25,16769,1156115.68,573456.22,582659.46,0.0,100,5,5,10,2025,4,1
2025-10-26,16750,1157460.04,573775.93,583684.11,0.0,100,5,6,10,2025,4,1
2025-10-27,10566,742931.89,368161.96,374769.93,0.0,100,5,0,10,2025,4,0
2025-10-28,10586,739498.18,365389.95,374108.23,0.0,100,5,1,10,2025,4,0
2025-10-29,10929,750531.8099999999,371986.82,378544.99,0.0,100,5,2,10,2025,4,0
2025-10-30,10723,752841.0599999999,373498.18,379342.88,0.0,100,5,3,10,2025,4,0
2025-10-31,14300,983099.54,487108.83,495990.71,0.0,100,5,4,10,2025,4,0
2025-11-01,19690,1653155.56,818382.83,834772.73,0.0,100,5,5,11,2025,4,1
2025-11-02,19505,1621485.41,803693.29,817792.12,0.0,100,5,6,11,2025,4,1
2025-11-03,12647,1048931.0,519325.71,529605.29,0.0,100,5,0,11,2025,4,0
2025-11-04,12515,1024949.35,507498.79,517450.56,0.0,100,5,1,11,2025,4,0
2025-11-05,12736,1036433.86,513530.93,522902.93,0.0,100,5,2,11,2025,4,0
2025-11-06,12885,1054869.63,523346.8,531522.83,0.0,100,5,3,11,2025,4,0
2025-11-07,17096,1390904.06,690145.13,700758.93,0.0,100,5,4,11,2025,4,0
2025-11-08,19844,1609791.75,797501.41,812290.34,0.0,100,5,5,11,2025,4,1
2025-11-09,19297,1602398.58,794342.52,808056.0599999999,0.0,100,5,6,11,2025,4,1
2025-11-10,12864,1036302.51,513843.65,522458.86,0.0,100,5,0,11,2025,4,0
2025-11-11,12482,1054279.68,522228.68,532051.0,0.0,100,5,1,11,2025,4,0
2025-11-12,12798,1058104.16,523841.02999999997,534263.13,0.0,100,5,2,11,2025,4,0
2025-11-13,12624,1055385.55,523216.97000000003,532168.58,0.0,100,5,3,11,2025,4,0
2025-11-14,17027,1415260.96,700912.68,714348.28,0.0,100,5,4,11,2025,4,0
2025-11-15,19929,1626394.25,804521.12,821873.13,0.0,100,5,5,11,2025,4,1
2025-11-16,19928,1646860.95,814308.0,832552.95,0.0,100,5,6,11,2025,4,1
2025-11-17,12903,1077147.41,533411.82,543735.59,0.0,100,5,0,11,2025,4,0
2025-11-18,12829,1050407.14,520790.56,529616.58,0.0,100,5,1,11,2025,4,0
2025-11-19,12402,1040059.91,514833.98,525225.93,0.0,100,5,2,11,2025,4,0
2025-11-20,12522,1011958.36,500651.14,511307.22,0.0,100,5,3,11,2025,4,0
2025-11-21,16928,1407184.11,697766.92,709417.19,0.0,100,5,4,11,2025,4,0
2025-11-22,19297,1611502.01,799456.79,812045.22,0.0,100,5,5,11,2025,4,1
2025-11-23,20022,1641752.29,813460.54,828291.75,0.0,100,5,6,11,2025,4,1
2025-11-24,12605,1042996.25,516083.27999999997,526912.97,0.0,100,5,0,11,2025,4,0
2025-11-25,12771,1030644.49,511419.35,519225.14,0.0,100,5,1,11,2025,4,0
2025-11-26,12660,1040468.85,515681.84,524787.01,0.0,100,5,2,11,2025,4,0
2025-11-27,12222,1048644.09,519169.61,529474.48,0.0,100,5,3,11,2025,4,0
2025-11-28,36182,4159062.43,2054042.69,2105019.74,17888.5,100,5,4,11,2025,4,0
2025-11-29,42141,4870564.86,2413653.42,2456911.44,17888.5,100,5,5,11,2025,4,1
2025-11-30,43244,5040066.38,2495660.6,2544405.78,17888.5,100,5,6,11,2025,4,1
2025-12-01,33353,5563704.35,2732395.29,2831309.06,35777.5,100,5,0,12,2025,4,0
2025-12-02,14966,1804434.46,890144.22,914290.24,23000.0,100,5,1,12,2025,4,0
2025-12-03,13524,1102902.85,548234.83,554668.02,0.0,100,5,2,12,2025,4,0
2025-12-04,13769,1132530.45,562531.61,569998.84,0.0,100,5,3,12,2025,4,0
2025-12-05,18187,1478217.11,734884.56,743332.55,0.0,100,5,4,12,2025,4,0
2025-12-06,21044,1707743.72,850897.4,856846.32,0.0,100,5,5,12,2025,4,1
2025-12-07,21155,1707599.78,848594.59,859005.19,0.0,100,5,6,12,2025,4,1
2025-12-08,13657,1097564.11,545791.87,551772.24,0.0,100,5,0,12,2025,4,0
2025-12-09,13679,1113238.51,552907.93,560330.58,0.0,100,5,1,12,2025,4,0
2025-12-10,25357,2525054.73,1257263.69,1267791.04,2800.0,100,5,2,12,2025,4,0
2025-12-11,25120,2587713.8,1288725.54,1298988.26,2800.0,100,5,3,12,2025,4,0
2025-12-12,32966,3296445.01,1643612.54,1652832.47,2800.0,100,5,4,12,2025,4,0
2025-12-13,38739,3869777.07,1925338.82,1944438.25,2800.0,100,5,5,12,2025,4,1
2025-12-14,39327,3872417.78,1928077.22,1944340.56,2800.0,100,5,6,12,2025,4,1
2025-12-15,24737,2521530.33,1257279.49,1264250.84,2800.0,100,5,0,12,2025,4,0
2025-12-16,25231,2548316.53,1267547.37,1280769.16,2800.0,100,5,1,12,2025,4,0
2025-12-17,25621,2610131.12,1300413.79,1309717.33,2800.0,100,5,2,12,2025,4,0
2025-12-18,25266,2528620.47,1258767.43,1269853.04,2800.0,100,5,3,12,2025,4,0
2025-12-19,33803,3416841.04,1697442.64,1719398.4,2800.0,100,5,4,12,2025,4,0
2025-12-20,38384,3821742.79,1908254.1,1913488.69,2800.0,100,5,5,12,2025,4,1
2025-12-21,39182,3943078.44,1966279.11,1976799.33,2800.0,100,5,6,12,2025,4,1
2025-12-22,24994,2570679.0100000002,1280786.48,1289892.53,2800.0,100,5,0,12,2025,4,0
2025-12-23,25158,2534521.77,1262423.43,1272098.34,2800.0,100,5,1,12,2025,4,0
2025-12-24,24952,2527029.89,1258038.54,1268991.35,2800.0,100,5,2,12,2025,4,0
2025-12-25,25017,2483331.4,1238719.52,1244611.88,2800.0,100,5,3,12,2025,4,0
2025-12-26,18307,1482048.71,735888.42,746160.29,0.0,100,5,4,12,2025,4,0
2025-12-27,20966,1715149.08,851818.91,863330.17,0.0,100,5,5,12,2025,4,1
2025-12-28,21827,1730843.16,860226.18,870616.98,0.0,100,5,6,12,2025,4,1
2025-12-29,13914,1121558.54,557527.46,564031.08,0.0,100,5,0,12,2025,4,0
2025-12-30,13521,1101691.03,548063.93,553627.1,0.0,100,5,1,12,2025,4,0
2025-12-31,13534,1098036.51,547113.03,550923.48,0.0,100,5,2,12,2025,4,0
